Inflight wifi service,Age,Flight Distance,Class,Online boarding,Checkin service,Loyal Customer,Seat comfort,Leg room service,Business Travel
3,18,376,1,3,4,1,3,5,0
4,43,214,3,3,4,1,5,4,1
1,63,102,1,1,3,1,1,5,0
2,22,630,3,2,2,1,2,5,1
5,50,684,3,4,4,1,4,4,1
4,54,2613,3,5,5,1,5,5,1
1,57,842,1,1,5,1,3,2,0
5,54,1547,3,5,4,1,5,5,1
4,32,3456,3,3,3,1,3,4,1
3,14,2475,2,4,5,1,2,3,0
3,34,2649,3,5,3,1,5,3,1
4,33,643,1,4,3,0,4,1,1
3,59,1379,3,3,1,1,4,3,1
3,22,550,1,3,4,0,1,2,1
2,57,861,1,2,4,1,2,2,0
2,45,1452,3,2,3,0,4,3,1
3,59,999,2,3,3,1,4,2,0
2,68,395,2,2,3,1,2,1,1
1,37,440,3,1,5,0,4,2,1
3,55,936,3,5,5,1,5,3,1
3,15,74,1,3,3,1,4,4,0
1,24,109,2,1,4,1,2,2,1
2,47,362,3,4,3,1,4,2,0
2,38,581,1,2,2,1,2,1,1
3,42,1342,2,3,4,1,3,4,1
1,42,2765,3,4,4,1,5,5,1
5,74,101,2,5,2,1,2,5,1
4,50,2938,3,5,3,1,4,5,1
2,50,936,3,2,4,1,3,2,1
3,52,3442,3,3,2,1,4,3,1
4,19,874,1,4,1,1,2,2,0
1,25,191,1,1,4,0,4,1,1
2,43,2173,3,2,4,0,1,4,1
5,47,2187,3,5,5,1,5,4,1
4,36,986,1,4,3,1,4,3,0
1,54,469,3,5,5,1,4,4,1
3,55,2125,3,3,4,1,5,2,1
5,18,1111,1,5,1,0,4,2,1
3,14,1118,1,2,4,1,2,4,0
4,23,2794,3,3,4,1,4,5,1
4,47,2116,3,4,5,1,5,4,1
1,60,361,3,5,3,1,5,4,1
4,32,1774,1,4,4,1,4,3,1
4,20,837,1,4,3,0,5,2,1
3,23,423,1,3,3,0,4,5,1
2,44,1089,1,5,4,1,4,2,0
1,47,2634,3,4,3,1,5,4,1
0,49,1985,3,5,5,1,5,3,1
3,29,110,1,0,1,1,2,1,0
1,40,3925,3,4,3,1,4,2,1
1,35,1076,3,1,2,0,3,4,1
1,28,1391,1,1,4,0,3,2,1
5,37,228,3,5,4,0,2,3,1
3,33,447,1,3,2,1,3,1,1
5,39,266,1,5,1,1,5,4,1
2,53,1961,3,4,5,1,3,4,1
2,21,737,1,2,4,0,1,2,1
2,29,1979,3,4,5,1,4,2,1
3,17,362,1,3,2,0,5,5,1
4,33,301,1,5,3,1,5,1,1
3,70,1426,3,4,1,1,3,3,1
1,54,349,2,1,2,1,1,1,1
1,60,328,1,4,3,1,5,4,0
3,43,2370,3,3,1,1,3,3,1
2,40,3861,3,5,4,1,4,3,1
2,43,2219,3,3,1,1,3,3,1
2,51,2442,3,4,4,1,4,4,1
3,69,2306,1,3,1,1,5,2,0
3,39,2704,3,3,5,1,2,2,1
4,46,1046,1,3,4,1,3,4,0
5,58,2608,3,4,3,1,4,5,1
1,53,738,3,4,5,1,4,5,1
3,51,3460,3,4,5,1,5,4,1
5,59,3803,3,5,5,1,4,4,1
1,27,721,1,1,1,0,3,1,1
1,59,1846,3,3,5,1,5,4,1
5,35,1576,3,4,4,1,4,3,1
3,7,584,1,3,4,1,3,4,0
5,26,3766,3,5,4,1,5,2,1
1,39,633,1,1,5,1,1,4,0
2,30,337,1,2,5,1,1,2,0
2,51,173,1,2,1,1,2,4,0
1,16,303,2,1,3,1,5,3,0
3,10,671,1,3,2,1,2,1,0
3,56,160,1,2,2,1,2,4,0
2,32,853,1,2,5,0,2,2,1
2,26,997,1,2,3,0,3,2,1
3,55,109,2,3,3,1,3,2,1
2,30,1521,3,2,5,0,4,2,1
5,40,447,2,5,5,1,5,3,1
1,39,937,3,1,4,0,3,3,1
3,7,1046,1,3,4,1,1,5,0
0,42,3652,3,4,4,1,4,5,1
3,49,3249,3,4,4,1,3,3,1
1,57,419,3,2,5,1,1,2,1
2,26,1073,1,2,4,1,3,2,0
0,45,3474,3,5,5,1,4,1,1
4,35,1750,3,2,4,1,2,3,1
2,53,201,1,2,4,1,2,3,0
1,22,761,1,1,2,0,2,2,1
2,52,309,3,5,3,1,4,2,0
1,46,948,3,4,3,1,4,5,1
1,56,3178,3,3,2,1,4,1,1
2,22,1258,3,2,3,1,2,4,1
2,41,1173,3,5,4,1,5,4,1
5,47,618,2,5,1,1,5,4,1
4,59,639,3,4,3,1,5,4,1
4,42,1334,3,4,3,1,4,4,1
0,68,370,1,0,2,1,4,2,0
2,38,240,3,2,2,0,1,3,1
3,57,224,2,4,3,1,3,3,1
1,39,404,3,1,3,0,4,3,1
1,42,3394,3,4,3,1,4,2,1
4,12,2399,3,3,2,1,4,5,1
4,36,356,2,4,3,1,4,5,1
4,36,304,3,3,3,1,4,4,1
2,46,1609,3,3,4,1,4,4,1
2,47,985,3,4,5,1,5,5,1
3,47,1096,3,4,3,1,4,4,1
2,34,306,3,2,4,0,3,2,1
3,51,1547,1,2,4,1,2,3,0
3,24,909,3,3,2,0,2,1,1
0,33,272,1,0,1,1,1,4,1
2,57,1126,2,2,4,1,1,3,0
3,57,2342,1,3,2,1,4,1,0
1,52,481,3,4,3,1,3,2,1
4,27,1781,1,4,5,1,3,5,0
3,45,628,3,5,4,1,4,5,1
4,65,481,1,3,2,1,4,4,0
1,45,1325,3,5,4,1,4,5,1
4,45,1174,3,5,4,1,4,4,1
2,41,1024,3,5,4,1,5,4,1
4,21,480,1,4,2,1,3,5,0
3,64,1839,1,4,4,1,4,3,0
3,19,1180,3,3,3,1,1,5,0
3,12,354,1,4,3,1,1,3,0
3,35,404,3,5,3,1,5,5,1
4,30,222,2,4,3,1,2,3,0
3,46,862,1,3,4,0,3,3,1
2,45,1946,3,5,4,1,5,5,1
5,44,266,1,5,1,1,4,5,1
0,48,3069,3,4,4,1,5,4,1
2,34,2903,3,4,2,1,4,2,1
3,39,366,1,3,4,1,2,4,0
4,29,160,3,4,4,0,4,3,1
1,51,2542,3,4,5,1,5,5,1
2,46,3536,3,4,3,1,5,5,1
2,69,321,1,2,5,1,2,5,0
3,39,259,2,3,4,1,5,4,0
3,50,575,1,3,2,0,4,3,1
5,30,2182,3,5,1,1,5,5,1
1,21,2969,3,1,1,1,1,1,1
4,34,933,2,4,4,1,4,3,1
4,30,834,2,4,4,1,4,1,1
3,10,247,1,3,3,1,1,2,0
3,22,594,1,3,3,0,2,4,1
3,21,1208,1,3,4,0,2,5,1
5,14,325,1,5,2,1,2,1,0
5,55,1481,3,5,4,1,5,4,1
4,36,1598,1,4,5,1,4,1,1
5,34,2640,2,5,5,1,5,5,1
2,54,3661,3,5,5,1,5,5,1
2,33,759,2,2,4,1,2,4,1
0,22,417,3,0,5,0,4,2,1
2,32,209,1,2,1,0,4,5,1
4,10,979,1,4,1,0,5,4,1
2,57,3220,3,3,2,1,4,2,1
3,33,639,1,3,3,1,5,3,0
3,56,2565,3,3,3,1,4,5,1
1,33,220,3,1,2,0,3,4,1
2,80,675,3,4,2,1,3,2,1
3,38,268,1,3,2,1,3,4,0
4,45,588,3,4,4,1,5,4,1
5,22,253,1,5,3,0,2,2,1
4,46,3100,3,5,5,1,1,4,1
4,14,1391,2,4,3,1,4,2,0
1,36,393,2,1,4,1,2,2,0
1,62,2586,1,4,5,1,5,3,0
3,48,89,1,3,3,1,3,5,1
1,46,1607,3,5,4,1,5,4,1
2,48,2866,3,5,5,1,4,4,1
1,22,2049,3,4,2,1,4,1,1
4,60,551,1,5,3,1,4,4,1
5,55,3068,3,4,4,1,5,5,1
2,29,762,1,2,1,0,3,3,1
2,45,1400,3,5,3,1,4,4,1
3,29,3586,3,4,5,1,4,5,1
1,39,402,1,1,1,1,1,3,1
1,41,347,1,1,4,1,1,4,0
1,46,3337,3,4,1,1,3,1,1
3,7,526,1,3,5,1,4,4,0
2,28,406,2,2,5,1,1,5,0
5,55,783,2,1,5,1,3,5,1
4,41,1741,3,5,4,1,5,2,1
4,31,250,2,4,5,1,3,5,0
0,48,163,3,3,1,1,5,5,1
5,48,304,3,5,4,0,3,5,1
2,37,2106,3,4,4,1,4,2,1
4,27,859,2,4,1,0,1,1,1
2,50,594,1,4,4,1,2,2,0
4,45,1514,3,5,5,1,4,5,1
5,55,591,1,5,2,1,5,2,1
3,51,2435,3,4,3,1,5,4,1
1,57,2383,3,4,5,1,4,4,1
0,48,84,3,3,3,1,5,5,1
4,44,204,1,2,4,1,2,4,0
1,70,862,1,4,4,1,4,1,0
1,52,2874,3,4,3,1,5,5,1
1,33,207,3,3,4,1,3,1,1
3,46,1725,1,3,4,1,1,4,0
5,43,639,1,5,1,1,5,5,1
3,36,106,1,3,4,1,2,2,0
2,56,248,3,3,2,1,3,2,1
3,30,1076,1,3,5,1,4,4,0
1,56,937,1,1,4,1,3,5,0
3,22,3435,3,4,4,1,4,3,1
1,50,1984,3,4,4,1,4,3,1
5,58,3334,3,5,4,1,4,5,1
3,36,3963,3,4,1,1,3,3,1
4,40,3160,3,4,3,1,5,5,1
5,18,859,1,5,3,0,2,4,1
1,23,762,1,2,3,0,4,4,1
1,46,383,3,4,5,1,5,4,1
3,40,978,1,4,1,1,3,4,1
3,36,369,3,3,3,1,3,4,1
2,51,352,1,4,5,1,5,2,0
3,18,1910,1,3,3,1,5,5,0
2,34,1996,3,5,4,1,4,4,1
4,23,1703,3,5,2,1,3,1,0
5,42,479,3,4,4,1,4,4,1
2,23,3679,3,4,3,1,4,4,1
3,67,301,2,3,2,1,5,1,0
2,59,448,1,2,2,0,1,3,1
5,25,3535,3,5,5,1,5,3,1
3,47,347,3,4,3,1,4,3,0
0,43,2702,3,4,5,1,4,4,1
4,31,3637,3,4,4,1,4,1,1
3,42,610,1,2,2,1,3,3,0
3,20,296,2,3,3,0,2,1,1
1,16,570,1,1,5,1,2,4,0
4,60,3648,3,5,3,1,5,4,1
1,58,1620,3,3,3,1,2,1,1
1,30,594,3,5,4,1,5,3,1
1,43,1162,1,0,5,1,5,3,0
3,63,719,1,5,3,1,5,2,0
1,30,588,1,0,4,1,4,1,0
4,39,1849,3,5,4,1,4,4,1
2,33,1237,1,2,2,1,2,2,1
2,36,1096,1,2,2,1,2,5,0
2,30,413,1,2,3,1,3,4,0
2,36,793,3,5,5,1,4,4,1
2,39,168,3,5,5,1,4,2,0
0,32,248,3,4,5,1,4,2,1
5,56,3210,3,4,3,1,4,4,1
4,40,304,1,3,3,1,3,5,0
3,9,1379,1,3,3,1,3,4,0
2,23,782,1,2,2,0,2,5,1
1,20,2800,3,5,4,1,5,5,1
3,45,2174,3,5,4,1,5,5,1
1,55,199,1,1,3,0,4,2,1
0,34,726,1,0,3,1,4,1,0
2,46,1935,3,4,3,1,4,5,1
3,8,1162,1,3,3,1,4,3,0
4,44,2075,3,4,5,1,5,4,1
4,30,1448,3,4,2,1,4,1,1
1,60,2884,3,5,3,1,4,5,1
4,26,271,3,4,4,0,2,4,1
2,38,1726,3,4,3,1,5,4,1
2,50,675,1,2,2,1,3,2,1
2,42,1400,2,2,5,1,5,2,0
1,33,1325,1,1,3,1,4,2,0
2,59,422,3,2,3,0,2,4,1
1,40,844,1,2,4,1,3,2,0
2,40,3253,3,4,4,1,5,4,1
3,29,726,3,3,4,0,2,2,1
4,30,369,3,4,3,0,1,2,1
2,62,213,2,2,2,1,3,5,0
3,40,1500,3,3,1,1,3,3,1
2,18,1436,3,4,5,1,4,3,1
3,53,2069,3,5,4,1,4,5,1
5,46,125,1,5,4,1,5,4,1
2,35,3066,3,3,3,1,4,2,1
5,20,382,1,5,4,1,4,3,0
2,57,1659,3,3,3,1,3,2,1
2,15,1460,1,1,3,1,5,5,0
1,11,1105,1,1,2,1,3,3,0
3,41,591,1,3,3,1,5,4,0
2,36,761,3,1,5,0,4,4,1
3,60,3144,3,3,4,1,2,3,1
3,56,968,1,3,4,1,5,2,0
5,60,570,3,5,3,1,5,4,1
0,55,247,3,5,4,1,4,2,1
2,21,563,2,2,5,1,2,3,0
4,31,675,3,5,4,1,5,2,1
1,15,808,2,1,1,1,2,1,1
1,70,853,1,4,4,1,4,1,0
3,23,341,1,3,3,0,4,5,1
2,32,2172,3,3,4,1,2,1,1
3,29,3513,3,5,5,1,5,5,1
4,36,368,1,4,2,1,1,4,0
1,21,3362,3,5,2,1,5,3,1
1,33,2602,1,3,3,1,3,5,0
4,37,147,1,0,2,1,3,4,0
2,40,212,1,2,1,1,2,5,1
4,59,669,1,4,1,1,3,2,1
1,43,393,1,5,5,1,5,1,0
1,46,402,3,4,3,1,4,5,1
5,25,677,1,5,3,1,5,5,1
0,18,562,1,0,4,0,5,3,1
4,54,3410,3,5,3,1,5,5,1
4,44,989,1,4,4,0,5,1,1
2,20,483,3,2,3,1,2,1,1
4,48,517,3,4,4,1,4,4,1
2,30,253,1,2,2,0,4,4,1
2,46,127,2,2,2,1,2,2,0
4,51,262,1,4,3,1,4,4,1
3,22,493,1,3,5,0,2,5,1
3,30,2881,3,4,5,1,4,2,1
5,59,907,1,1,1,1,1,5,1
2,28,1947,1,2,3,1,5,2,0
3,42,177,1,3,1,1,3,3,1
2,41,1831,3,2,1,1,5,4,1
3,60,308,2,3,4,1,5,3,0
1,40,622,3,2,4,0,3,3,1
2,33,3692,3,5,1,1,5,3,1
3,49,647,1,5,1,1,2,3,0
5,52,3502,3,2,1,1,4,5,1
2,30,1744,3,1,4,1,2,5,1
1,35,235,1,0,3,1,1,1,0
4,62,1020,1,4,3,1,3,4,0
3,38,2030,3,4,1,1,3,4,1
1,24,347,1,1,2,0,2,3,1
2,9,192,2,2,3,1,4,2,0
1,20,867,3,2,1,1,1,1,1
5,20,897,3,5,5,0,2,4,1
0,30,179,1,0,5,1,5,1,1
2,71,742,3,2,2,1,1,2,1
2,15,177,1,0,2,1,4,3,0
3,39,3437,3,4,2,1,4,3,1
1,26,522,1,1,1,0,2,5,1
4,23,3711,3,5,1,1,5,3,1
1,37,1744,3,3,4,1,5,4,1
1,40,2874,3,5,4,1,4,4,1
4,41,1562,3,4,4,1,4,2,1
1,29,1670,3,1,3,1,1,3,1
1,68,3534,3,4,5,1,5,5,1
0,62,1626,1,3,3,1,4,0,0
1,64,588,1,4,4,1,4,1,0
3,49,1535,1,3,1,1,4,3,0
1,26,201,3,1,2,1,1,2,1
2,61,175,3,4,3,1,4,5,1
1,37,546,1,1,4,1,3,1,0
1,52,767,1,4,3,1,4,1,0
1,53,337,1,4,1,1,4,1,0
3,15,909,1,3,3,1,3,5,1
4,30,1546,3,4,4,1,4,4,1
2,54,937,1,1,4,1,4,2,0
3,44,414,1,3,4,1,4,3,0
4,67,170,2,4,1,1,4,4,1
4,47,236,1,4,3,1,4,3,1
3,46,528,3,5,4,1,4,4,1
2,24,319,3,3,1,1,4,5,0
1,64,1249,1,1,4,1,2,5,0
3,26,677,1,3,4,1,5,1,0
3,33,216,3,2,3,0,3,5,1
3,53,448,1,3,1,1,2,3,0
5,21,1834,3,3,4,1,3,4,1
1,54,2763,3,4,4,1,5,5,1
2,57,250,1,2,4,1,4,4,0
3,37,862,1,3,1,1,3,5,1
3,56,228,1,5,5,1,4,3,0
1,41,2852,3,3,1,1,4,4,1
3,39,544,3,5,4,1,4,2,1
3,30,922,3,3,3,1,3,1,1
4,40,363,3,4,5,1,5,4,1
1,73,432,3,3,3,1,4,1,1
3,57,1931,1,3,3,1,3,2,1
2,60,3183,3,4,3,1,4,4,1
2,35,406,1,2,5,1,5,4,0
3,59,669,3,5,5,1,5,4,1
1,60,189,1,1,1,1,1,2,1
3,58,248,3,3,1,1,3,3,0
4,14,125,1,4,3,1,5,5,0
3,33,859,1,3,3,1,1,4,0
3,54,201,1,3,5,1,5,3,0
2,52,1585,3,4,5,1,5,5,1
1,28,651,1,1,4,1,1,3,1
4,34,1980,3,5,5,1,4,5,1
5,48,641,3,5,4,0,5,2,1
4,60,316,3,4,3,1,4,5,1
5,44,583,3,5,3,1,5,4,1
3,69,1587,1,4,3,1,5,3,0
3,50,813,1,3,5,1,3,4,0
1,18,2206,3,5,2,1,5,1,1
2,44,2454,3,4,4,1,4,3,1
4,43,303,1,5,4,1,3,4,1
1,25,1167,1,1,1,0,2,1,1
3,42,211,1,3,4,1,4,5,1
1,48,773,1,1,4,0,4,2,1
2,43,3166,3,5,4,1,4,4,1
3,22,1204,2,3,1,1,1,2,0
1,22,1069,3,1,4,1,1,2,1
4,19,1042,1,4,4,0,2,5,1
3,49,2077,3,5,5,1,5,2,1
5,48,2704,3,5,3,1,4,5,1
3,25,483,1,5,5,0,5,3,1
4,39,321,1,4,3,1,4,2,1
3,53,977,2,4,4,1,5,3,0
2,30,174,1,2,3,0,5,3,1
2,48,3209,3,4,3,1,5,5,1
3,17,3982,3,3,3,1,3,5,1
5,62,414,1,1,2,1,4,5,1
1,53,1825,3,3,3,1,2,2,1
1,52,759,3,5,4,1,4,5,1
1,23,2133,1,1,1,1,4,5,0
2,52,140,1,2,4,1,2,2,1
0,25,589,1,0,5,0,5,2,1
2,46,453,1,3,4,1,4,2,1
1,75,1892,3,2,4,1,4,5,1
2,63,585,1,1,3,1,5,2,1
3,59,3864,3,5,5,1,4,5,1
3,59,2092,3,4,4,1,4,3,0
4,42,270,1,5,5,1,4,2,0
3,44,2149,3,5,1,1,1,4,1
2,22,1262,3,3,3,1,2,3,1
3,30,3980,3,3,1,1,3,2,1
5,52,2165,3,5,4,1,4,5,1
0,50,3596,3,5,4,1,4,5,1
2,55,3251,3,5,5,1,5,4,1
1,64,2342,1,1,2,1,2,1,0
1,38,345,3,4,1,1,4,1,1
2,13,721,1,2,3,0,4,2,1
2,53,270,1,2,4,1,2,2,0
2,42,967,3,5,5,1,4,2,1
4,64,226,3,5,3,1,4,4,1
3,24,226,3,3,3,1,3,2,0
3,70,337,2,3,1,1,3,3,1
4,17,332,1,4,1,1,3,3,0
1,26,473,3,1,3,0,5,2,1
4,60,196,3,4,3,1,5,5,1
3,41,308,3,3,2,1,2,5,1
4,28,1068,3,4,3,0,4,4,1
2,34,296,1,2,5,1,3,5,0
3,26,1744,1,3,5,1,1,5,0
4,39,472,2,4,1,1,4,5,1
2,22,2803,3,5,1,1,5,4,1
3,12,985,1,3,3,1,2,4,0
3,26,1121,3,4,5,1,4,4,1
2,39,331,3,2,3,0,3,4,1
2,34,2182,1,2,3,1,5,2,0
3,33,2496,1,3,3,0,3,4,0
2,46,641,1,2,5,1,4,2,0
2,40,671,3,4,3,1,5,5,1
2,39,238,1,2,3,0,4,3,1
2,52,759,3,2,4,0,1,3,1
2,9,1346,1,2,3,1,3,5,0
1,19,1617,2,1,4,1,5,2,0
1,18,1717,3,1,2,1,1,1,1
2,68,1197,3,4,5,1,4,5,1
2,28,1877,3,4,3,1,5,5,1
2,26,1171,1,1,4,1,5,2,0
3,40,231,3,4,3,1,5,5,1
3,44,1166,3,4,5,1,5,4,1
3,36,3587,3,1,1,1,5,4,1
5,51,1695,3,5,3,1,4,5,1
2,43,554,3,2,4,0,5,4,1
3,53,3058,3,4,4,1,4,3,1
5,48,3111,3,5,4,1,4,4,1
3,30,547,1,3,1,0,3,1,1
3,36,413,1,2,4,0,4,3,1
4,24,583,1,4,5,0,4,5,1
1,51,192,1,3,4,1,3,1,1
4,24,692,3,4,3,0,2,4,1
3,56,563,1,4,4,1,4,4,0
5,24,547,1,5,4,0,1,3,1
2,44,282,3,3,3,1,3,2,1
1,9,125,1,1,3,1,1,3,0
5,50,525,1,5,2,1,4,5,1
4,70,1630,3,4,4,1,5,5,1
3,39,728,1,3,3,1,3,1,0
5,17,2239,3,5,4,0,1,5,1
4,16,634,3,5,1,1,5,2,1
5,58,2773,3,4,3,1,5,4,1
1,29,775,3,1,1,1,1,2,0
0,28,1205,3,0,3,0,5,3,1
1,43,2500,3,1,1,1,2,3,1
3,16,1749,1,3,1,1,2,2,0
2,39,299,3,2,2,0,2,2,1
4,40,811,1,4,5,1,4,5,1
2,25,2198,3,2,3,1,2,4,1
2,33,1310,1,2,4,1,5,3,0
4,46,649,1,4,1,1,2,4,1
4,31,1860,3,3,4,1,3,2,1
4,50,1464,1,4,3,1,4,1,1
3,22,479,1,4,3,0,2,5,1
2,53,3129,3,3,2,1,4,4,1
5,47,3689,3,4,4,1,4,4,1
3,29,1205,1,3,1,1,3,2,1
3,54,3646,3,5,4,1,4,5,1
3,32,541,3,3,4,0,1,2,1
2,56,1504,3,3,3,1,3,2,1
2,37,309,3,2,3,0,1,3,1
3,33,488,3,4,2,1,4,5,1
1,46,143,3,2,3,1,1,2,1
2,39,2193,3,4,3,1,5,4,1
2,64,2586,1,3,4,1,1,1,0
1,34,395,1,1,3,1,2,5,0
3,28,677,1,3,3,1,1,1,0
2,11,393,1,2,2,1,3,3,0
2,37,399,1,2,4,1,3,4,0
4,53,1596,3,4,5,1,5,4,1
4,44,3493,3,3,3,1,3,3,1
4,22,1370,1,4,5,0,3,5,1
4,39,862,1,3,4,1,1,4,0
2,47,3824,3,4,5,1,5,4,1
4,45,125,2,1,2,1,3,4,1
2,35,672,1,2,3,1,2,3,0
1,48,554,3,3,2,1,2,1,1
5,30,83,3,5,3,1,4,1,1
1,19,444,1,1,4,1,3,2,0
3,16,447,1,3,4,1,3,2,0
1,52,237,3,3,4,1,4,1,1
4,61,685,1,5,4,1,4,4,0
4,15,495,1,4,4,1,3,4,0
1,54,996,3,3,4,1,4,1,1
4,54,290,1,1,1,1,1,4,1
5,54,89,2,2,5,1,4,5,1
4,51,1916,3,5,3,1,4,5,1
4,62,404,3,5,5,1,4,5,1
3,29,1947,3,4,3,1,4,5,1
1,52,542,1,1,3,1,2,5,0
5,54,319,1,5,3,1,5,1,1
1,26,528,3,1,4,0,5,5,1
0,26,846,2,0,3,1,1,4,1
3,36,573,3,5,4,1,4,5,1
4,42,1589,3,5,4,1,4,4,1
2,51,529,1,2,2,1,2,5,1
4,58,2328,3,5,4,1,5,4,1
3,52,794,2,4,3,1,5,3,0
3,10,584,1,3,2,0,2,1,1
2,11,680,1,2,5,1,1,2,0
2,63,395,1,2,5,1,1,2,0
1,55,1660,3,4,3,1,5,1,0
2,21,1013,1,2,5,0,1,3,1
2,45,1482,3,3,4,1,3,2,1
3,33,403,1,3,4,1,3,4,1
2,25,2342,3,4,4,1,4,4,1
4,55,223,2,4,3,1,1,4,0
2,50,337,3,5,3,1,5,5,1
2,54,2058,3,4,5,1,5,3,1
0,39,3917,3,5,2,1,4,3,1
1,51,2093,3,4,5,1,4,5,1
4,28,1045,3,4,3,0,1,5,1
4,23,1020,3,4,4,0,1,3,1
5,50,1184,3,5,3,0,1,4,1
5,24,1935,3,3,3,1,3,2,1
4,29,1081,3,4,3,0,1,1,1
4,62,489,1,2,4,1,3,4,0
2,12,201,1,2,3,1,2,4,0
3,20,228,3,3,4,1,3,5,1
3,34,1069,3,4,5,1,5,3,0
3,69,134,1,3,2,1,5,0,0
3,53,315,1,3,2,1,1,3,0
0,12,473,3,0,3,1,1,5,0
2,43,868,2,2,3,1,2,1,0
4,44,2504,3,5,4,1,5,5,1
4,33,425,1,4,5,1,1,3,0
1,30,526,3,4,5,1,4,4,1
3,44,388,1,3,1,0,2,3,1
4,18,458,1,4,4,0,2,4,1
2,25,1107,2,2,4,0,5,2,1
3,54,2105,1,5,5,1,5,3,0
3,40,3000,3,5,5,1,4,5,1
4,56,1671,1,2,2,1,3,4,1
2,45,1773,3,3,4,1,3,2,1
5,69,2586,3,5,5,1,5,3,1
4,42,2292,3,5,3,1,4,4,1
2,41,2079,3,5,4,1,5,5,1
2,9,985,3,2,4,1,5,5,0
4,38,984,1,4,2,0,1,2,1
3,37,1005,1,3,4,1,3,1,1
4,35,1121,3,4,3,1,5,5,1
3,17,957,1,3,3,1,3,3,1
5,28,2627,3,2,5,1,2,5,1
2,26,806,1,2,2,1,1,1,0
3,44,1444,3,5,3,1,4,4,1
2,48,1744,3,4,4,1,5,2,0
3,61,606,2,5,3,1,4,3,0
3,52,1663,3,5,4,1,4,5,1
4,11,192,1,4,3,1,2,5,0
1,54,192,1,1,3,1,5,4,0
4,47,1995,3,4,5,1,4,2,1
3,38,971,1,3,5,0,5,5,1
3,17,3322,3,3,1,1,3,3,1
3,26,1063,1,3,2,0,4,2,1
1,41,2868,3,4,5,1,5,4,1
2,59,937,2,1,5,1,4,1,0
2,28,946,1,2,4,1,2,3,1
5,24,1416,1,5,5,0,1,4,1
3,46,1092,1,3,2,1,4,3,0
0,32,649,1,0,4,1,2,2,0
2,27,500,1,1,1,0,5,2,1
0,42,3797,3,4,3,1,5,5,1
2,58,304,2,2,4,1,3,2,1
3,55,761,3,4,1,1,3,2,1
5,60,372,1,5,3,1,2,5,1
0,32,114,1,0,3,1,1,5,1
1,28,2013,3,4,5,1,4,5,1
2,21,337,1,2,3,1,3,5,0
1,37,525,3,3,4,1,4,0,1
2,16,160,1,2,2,0,4,1,1
1,18,507,1,2,4,1,3,1,0
4,34,370,2,4,4,1,2,3,0
3,63,622,1,3,5,1,5,2,0
4,61,936,3,4,1,1,1,4,0
3,16,1846,1,3,4,1,4,2,0
3,37,328,1,3,1,1,3,4,0
4,61,972,2,4,3,1,1,4,0
2,14,666,1,2,3,1,5,2,0
3,55,273,1,3,4,1,4,4,0
2,14,354,1,5,4,1,4,4,0
5,49,2746,3,5,3,1,4,5,1
3,19,927,1,3,5,1,5,4,0
4,39,448,2,4,2,1,4,3,1
1,56,417,2,1,3,1,5,4,0
2,61,1205,1,2,3,1,4,3,0
3,27,3437,3,3,1,1,3,1,1
3,59,2153,3,2,2,1,3,3,1
5,50,3987,3,4,3,1,5,5,1
2,48,337,3,4,1,1,4,4,1
1,52,663,3,4,5,1,4,5,1
1,22,404,1,3,5,1,5,5,0
4,33,2565,3,4,4,1,4,3,1
4,49,641,2,3,5,1,2,4,1
3,49,2402,1,3,3,1,2,2,0
4,9,1262,1,4,4,0,4,3,1
4,70,2267,1,4,4,1,3,3,0
5,49,3805,3,4,5,1,5,5,1
3,8,647,2,3,3,1,5,4,0
3,21,1089,1,3,2,1,4,5,0
1,23,728,1,1,5,0,4,5,1
2,27,188,1,2,3,1,3,3,0
3,38,628,1,3,3,1,3,2,1
4,46,1491,3,4,5,1,4,4,1
3,47,528,1,2,4,1,3,3,1
5,54,3419,3,5,2,1,2,4,1
3,69,187,1,3,3,1,4,2,0
5,19,3870,3,4,4,1,4,4,1
0,23,991,3,0,4,0,1,3,1
3,28,427,1,3,4,0,3,2,1
3,36,787,3,3,1,0,1,4,1
3,60,331,3,5,4,1,5,4,1
2,41,2299,3,4,4,1,5,4,1
2,30,280,3,2,3,0,1,1,1
3,31,641,3,3,4,1,3,1,1
3,43,516,1,3,4,1,4,3,1
5,36,2041,3,4,4,1,4,5,1
2,20,1076,1,1,1,1,1,2,0
4,47,3003,3,4,5,1,4,4,1
4,44,919,3,5,2,1,3,4,1
5,42,1892,3,4,5,1,4,5,1
2,37,631,1,2,5,1,5,4,0
3,33,205,1,3,4,0,2,2,1
4,31,666,3,2,4,1,2,3,1
4,37,1874,3,4,3,1,4,4,1
3,23,551,1,3,2,1,2,5,0
4,45,2738,3,4,3,1,5,4,1
5,21,296,3,5,5,0,3,3,1
2,48,1731,3,5,5,1,4,4,1
2,46,3109,3,2,2,1,3,2,1
2,27,1739,1,2,3,1,2,5,1
1,64,1136,1,5,5,1,4,1,0
1,65,1237,1,4,3,1,5,1,0
0,32,846,1,0,3,1,1,5,0
2,42,391,3,2,3,0,2,4,1
5,39,2716,3,4,3,1,4,2,1
2,55,2788,3,4,2,1,3,2,1
3,49,261,1,3,4,1,2,1,0
1,26,541,1,2,3,0,3,2,1
1,35,386,1,1,4,1,4,2,0
2,58,2586,3,5,5,1,5,5,1
